trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1025538,19:54:00,19:56:00,79451,5,,
1025538,20:24:00,20:25:00,396902,6,,
1025538,20:43:00,20:52:00,176818,7,,
1025538,21:07:00,21:10:00,585019,8,,
1025538,21:19:00,21:21:00,438924,9,,
1025538,21:31:00,21:33:00,615964,10,,
1025538,21:39:00,21:41:00,336468,11,,
1025538,21:50:00,21:50:00,2647,12,,
1025624,09:09:00,09:09:00,559322,0,,
1025624,09:32:00,09:34:00,230362,1,,
1025624,09:46:00,09:48:00,484573,2,,
1025624,09:58:00,10:00:00,505770,3,,
1025624,10:09:00,10:10:00,312934,4,,
1025624,10:21:00,10:28:00,510390,5,,
1025624,10:43:00,10:45:00,441627,6,,
1025624,11:07:00,11:09:00,386178,7,,
1025624,11:18:00,11:19:00,117857,8,,
1025624,11:27:00,11:28:00,611744,9,,
1025624,11:37:00,11:38:00,608821,10,,
1025624,11:46:00,11:47:00,305972,11,,
1025624,12:20:00,12:36:00,413280,12,,
1025624,13:08:00,13:10:00,327082,13,,
1025624,13:54:00,14:01:00,249206,14,,
1025624,14:27:00,14:29:00,598350,15,,
1025624,14:48:00,14:55:00,92456,16,,
1025624,15:05:00,15:06:00,94298,17,,
1025624,15:19:00,15:31:00,569598,18,,
1025624,16:00:00,16:01:00,348912,19,,
1025624,16:30:00,16:32:00,46654,20,1,
1025624,16:38:00,16:38:00,277996,21,,
1027459,11:11:00,11:11:00,559322,0,,
1027459,11:29:00,11:30:00,218638,1,,
1027459,11:42:00,11:44:00,402317,2,,
1027459,11:59:00,12:01:00,53939,3,,
1027459,12:21:00,12:28:00,603491,4,,
1027459,12:43:00,12:45:00,441627,5,,
1027459,13:07:00,13:09:00,386178,6,,
1027459,13:18:00,13:19:00,117857,7,,
1027459,13:27:00,13:28:00,611744,8,,
1027459,13:37:00,13:38:00,608821,9,,
1027459,13:47:00,13:48:00,305972,10,,
1027459,14:18:00,14:36:00,413280,11,,
1027459,15:09:00,15:11:00,327082,12,,
1027459,15:54:00,16:01:00,249206,13,,
1027459,16:28:00,16:30:00,598350,14,,
1027459,16:48:00,16:55:00,92456,15,,
1027459,17:05:00,17:06:00,94298,16,,
1027459,17:18:00,17:31:00,569598,17,,
1027459,18:00:00,18:01:00,348912,18,,
1027459,18:30:00,18:32:00,145961,19,1,
1027459,18:41:00,18:41:00,277996,20,,
1028161,14:46:00,14:46:00,365578,0,,
1028161,14:51:00,14:53:00,135181,1,,1
1028161,15:41:00,15:47:00,525557,2,,
1028161,16:21:00,16:38:00,569598,3,,
1028161,16:49:00,16:50:00,94298,4,,
1028161,17:01:00,17:09:00,92456,5,,
1028161,17:26:00,17:28:00,598350,6,,
1028161,17:57:00,18:04:00,249206,7,,
1028161,18:48:00,18:49:00,23039,8,,
1028161,19:23:00,19:40:00,413280,9,,
1028161,20:12:00,20:13:00,494582,10,,
1028161,20:22:00,20:23:00,61270,11,,
1028161,20:39:00,20:40:00,454813,12,,
1028161,20:49:00,20:51:00,219215,13,,
1028161,21:15:00,21:17:00,441627,14,,
1028161,21:32:00,21:36:00,603491,15,,
1028161,21:56:00,21:58:00,490339,16,,
1028161,22:13:00,22:15:00,402317,17,,
1028161,22:26:00,22:27:00,195251,18,,
1028161,22:47:00,22:47:00,479921,19,,
1028877,17:55:00,17:55:00,308750,0,,
1028877,18:00:00,18:02:00,135181,1,,1
1028877,18:48:00,18:49:00,525557,2,,
1028877,19:21:00,19:21:00,569598,3,,
1033624,18:33:00,18:33:00,576311,0,,
1033624,19:03:00,19:05:00,387478,1,,
1033624,19:46:00,19:48:00,501511,2,,
1033624,20:59:00,21:02:00,431423,3,,
1033624,21:42:00,21:44:00,255196,4,,
1033624,22:25:00,22:26:00,396902,5,,
1033624,22:44:00,22:44:00,176818,6,,
1063874,07:40:00,07:40:00,413280,0,,
1063874,08:12:00,08:13:00,494582,1,,
1063874,08:22:00,08:23:00,61270,2,,
1063874,08:39:00,08:40:00,454813,3,,
1063874,08:49:00,08:51:00,219215,4,,
1063874,09:15:00,09:17:00,441627,5,,
1063874,09:32:00,09:36:00,603491,6,,
1063874,09:56:00,09:58:00,490339,7,,
1063874,10:13:00,10:15:00,402317,8,,
1063874,10:26:00,10:27:00,195251,9,,
1063874,10:47:00,10:47:00,559322,10,,
1079336,19:09:00,19:09:00,559322,0,,
1079336,19:25:00,19:26:00,218638,1,,
1079336,19:41:00,19:43:00,402317,2,,
1079336,19:59:00,20:01:00,53939,3,,
1079336,20:21:00,20:28:00,603491,4,,
1079336,22:37:00,22:37:00,413280,5,,
1087758,11:11:00,11:11:00,559322,0,,
1087758,11:29:00,11:30:00,218638,1,,
1087758,11:42:00,11:44:00,402317,2,,
1087758,11:59:00,12:01:00,53939,3,,
1087758,12:21:00,12:28:00,603491,4,,
1087758,12:43:00,12:45:00,441627,5,,
1087758,13:07:00,13:09:00,386178,6,,
1087758,13:18:00,13:19:00,117857,7,,
1087758,13:27:00,13:28:00,611744,8,,
1087758,13:37:00,13:38:00,608821,9,,
1087758,13:47:00,13:48:00,305972,10,,
1087758,14:18:00,14:36:00,413280,11,,
1087758,15:09:00,15:11:00,327082,12,,
1087758,15:30:00,15:31:00,286927,13,,
1087758,15:55:00,16:01:00,249206,14,,
1087758,16:28:00,16:30:00,598350,15,,
1087758,16:48:00,16:55:00,92456,16,,
1087758,17:05:00,17:06:00,94298,17,,
1087758,17:18:00,17:31:00,569598,18,,
1087758,18:00:00,18:01:00,348912,19,,
1087758,18:50:00,18:52:00,46654,20,,
1087758,19:01:00,19:01:00,277996,21,,
1098000,17:37:00,17:37:00,176818,0,,
1098000,18:23:00,18:24:00,44960,1,,
1098000,18:37:00,18:39:00,1348,2,,
1098000,19:18:00,19:20:00,431423,3,,
1098000,20:32:00,20:34:00,501511,4,,
1098000,21:13:00,21:15:00,18831,5,,
1098000,21:32:00,21:34:00,558062,6,,
1098000,21:54:00,22:02:00,230362,7,,
1098000,22:28:00,22:30:00,232266,8,,
1098000,22:43:00,22:47:00,505770,9,,
1098000,23:27:00,23:27:00,105200,10,,
1101258,18:45:00,18:45:00,365578,0,,
1101258,18:50:00,18:52:00,135181,1,,1
1101258,19:46:00,19:47:00,525557,2,,
1101258,20:21:00,20:21:00,569598,3,,
1114998,17:11:00,17:11:00,559322,0,,
1114998,17:29:00,17:30:00,218638,1,,
1114998,17:42:00,17:44:00,402317,2,,
1114998,17:59:00,18:01:00,53939,3,,
1114998,18:21:00,18:28:00,603491,4,,
1114998,18:43:00,18:45:00,441627,5,,
1114998,19:07:00,19:09:00,386178,6,,
1114998,19:18:00,19:19:00,117857,7,,
1114998,19:27:00,19:28:00,611744,8,,
1114998,19:38:00,19:39:00,608821,9,,
1114998,19:47:00,19:48:00,305972,10,,
1114998,20:20:00,20:36:00,413280,11,,
1114998,21:08:00,21:10:00,327082,12,,
1114998,21:30:00,21:31:00,286927,13,,
1114998,21:54:00,22:01:00,249206,14,,
1114998,22:27:00,22:29:00,598350,15,,
1114998,22:47:00,22:55:00,92456,16,,
1114998,23:05:00,23:06:00,94298,17,,
1114998,23:18:00,23:18:00,569598,18,,
1130694,17:12:00,17:12:00,365578,0,,
1130694,17:18:00,17:20:00,135181,1,,1
1130694,17:46:00,17:47:00,525557,2,,
1130694,18:21:00,18:38:00,569598,3,,
1130694,18:49:00,18:50:00,94298,4,,
1130694,19:01:00,19:09:00,92456,5,,
1130694,19:25:00,19:27:00,598350,6,,
1130694,19:57:00,20:04:00,249206,7,,
1130694,20:47:00,20:49:00,23039,8,,
1130694,21:23:00,21:23:00,413280,9,,
1134626,11:11:00,11:11:00,559322,0,,
1134626,11:29:00,11:30:00,218638,1,,
1134626,11:42:00,11:44:00,402317,2,,
1134626,11:59:00,12:01:00,53939,3,,
1134626,12:21:00,12:28:00,603491,4,,
1134626,12:43:00,12:45:00,441627,5,,
1134626,13:07:00,13:09:00,386178,6,,
1134626,13:18:00,13:19:00,117857,7,,
1134626,13:27:00,13:28:00,611744,8,,
1134626,13:37:00,13:38:00,608821,9,,
1134626,13:47:00,13:48:00,305972,10,,
1134626,14:18:00,14:36:00,413280,11,,
1134626,15:09:00,15:11:00,327082,12,,
1134626,15:54:00,16:01:00,249206,13,,
1134626,16:28:00,16:30:00,598350,14,,
1134626,16:48:00,16:55:00,92456,15,,
1134626,17:05:00,17:06:00,94298,16,,
1134626,17:18:00,17:31:00,569598,17,,
1134626,18:00:00,18:01:00,348912,18,,
1134626,18:30:00,18:32:00,46654,19,1,
1134626,18:41:00,18:41:00,277996,20,,
113782,17:12:00,17:12:00,365578,0,,
113782,17:18:00,17:20:00,135181,1,,1
113782,17:46:00,17:47:00,525557,2,,
113782,18:21:00,18:38:00,569598,3,,
113782,18:49:00,18:50:00,94298,4,,
113782,19:01:00,19:09:00,92456,5,,
113782,19:25:00,19:27:00,598350,6,,
113782,19:57:00,20:04:00,249206,7,,
113782,20:28:00,20:29:00,211720,8,,
113782,20:48:00,20:49:00,23039,9,,
113782,21:22:00,21:22:00,413280,10,,
114295,14:45:00,14:45:00,365578,0,,
114295,14:53:00,14:55:00,135181,1,,1
114295,15:22:00,15:30:00,331089,2,1,1
114295,15:46:00,15:47:00,525557,3,,
114295,16:21:00,16:38:00,569598,4,,
114295,16:49:00,16:50:00,94298,5,,
114295,17:01:00,17:09:00,92456,6,,
114295,17:26:00,17:28:00,598350,7,,
114295,17:57:00,18:04:00,249206,8,,
114295,18:48:00,18:49:00,23039,9,,
114295,19:23:00,19:40:00,413280,10,,
114295,20:12:00,20:13:00,494582,11,,
114295,20:22:00,20:23:00,61270,12,,
114295,20:39:00,20:40:00,454813,13,,
114295,20:49:00,20:51:00,219215,14,,
114295,21:15:00,21:17:00,441627,15,,
114295,21:32:00,21:36:00,603491,16,,
114295,21:56:00,21:58:00,490339,17,,
114295,22:13:00,22:15:00,450421,18,,
114295,22:26:00,22:27:00,195251,19,,
114295,22:47:00,22:47:00,479921,20,,
1146438,19:15:00,19:15:00,176818,0,,
1146438,19:52:00,19:53:00,30738,1,,
1146438,20:05:00,20:25:00,115484,2,,
1146438,20:37:00,20:39:00,1348,3,,
1146438,21:18:00,21:20:00,431423,4,,
1146438,22:11:00,22:13:00,501511,5,,
1146438,23:13:00,23:13:00,559322,6,,
1167065,11:11:00,11:11:00,559322,0,,
1167065,11:29:00,11:30:00,218638,1,,
1167065,11:42:00,11:44:00,402317,2,,
1167065,11:59:00,12:01:00,53939,3,,
1167065,12:21:00,12:28:00,603491,4,,
1167065,12:43:00,12:45:00,441627,5,,
1167065,13:07:00,13:09:00,386178,6,,
1167065,13:18:00,13:19:00,117857,7,,
1167065,13:27:00,13:28:00,611744,8,,
1167065,13:37:00,13:38:00,608821,9,,
1167065,13:47:00,13:48:00,305972,10,,
1167065,14:18:00,14:36:00,413280,11,,
1167065,15:09:00,15:11:00,327082,12,,
1167065,15:54:00,16:01:00,249206,13,,
1167065,16:28:00,16:30:00,598350,14,,
1167065,16:48:00,16:55:00,92456,15,,
1167065,17:05:00,17:06:00,94298,16,,
1167065,17:18:00,17:31:00,569598,17,,
1167065,18:00:00,18:01:00,348912,18,,
1167065,18:44:00,18:49:00,46654,19,1,
1167065,18:57:00,18:57:00,277996,20,,
1190742,12:13:00,12:13:00,337694,0,,
1190742,14:12:00,14:14:00,608821,1,,
1190742,14:24:00,14:26:00,305972,2,,
1190742,14:57:00,15:11:00,413280,3,,
1190742,15:44:00,15:46:00,327082,4,,
1190742,16:06:00,16:07:00,286927,5,,
1190742,16:33:00,16:37:00,249206,6,,
1190742,17:14:00,17:15:00,70357,7,,
1190742,17:31:00,17:32:00,520594,8,,
1190742,17:52:00,17:58:00,569598,9,,
1190742,18:30:00,18:31:00,348912,10,,
1190742,18:49:00,18:57:00,331089,11,1,1
1190742,19:24:00,19:26:00,46654,12,1,
1190742,19:30:00,19:30:00,277996,13,,
1202411,19:15:00,19:15:00,176818,0,,
1202411,19:52:00,19:53:00,30738,1,,
1202411,20:05:00,20:25:00,115484,2,,
1202411,20:37:00,20:39:00,1348,3,,
1202411,21:22:00,21:24:00,431423,4,,
1202411,22:34:00,22:36:00,501511,5,,
1202411,23:17:00,23:19:00,18831,6,,
1202411,24:00:00,24:00:00,559322,7,,
1202900,14:45:00,14:45:00,136184,0,,
1202900,15:46:00,15:48:00,501511,1,,
1202900,16:39:00,16:42:00,431423,2,,
1202900,17:21:00,17:23:00,255196,3,,
1202900,17:34:00,17:35:00,552656,4,,
1202900,17:43:00,17:44:00,30738,5,,
1202900,17:55:00,17:56:00,580923,6,,
1202900,18:18:00,18:18:00,71567,7,,
1204399,06:37:00,06:37:00,413280,0,,
1204399,07:08:00,07:10:00,327082,1,,
1204399,07:54:00,08:01:00,249206,2,,
1204399,08:27:00,08:29:00,598350,3,,
1204399,08:48:00,08:55:00,92456,4,,
1204399,09:05:00,09:06:00,94298,5,,
1204399,09:19:00,09:31:00,569598,6,,
1204399,10:00:00,10:01:00,348912,7,,
1204399,10:51:00,10:53:00,46654,8,1,
1204399,10:57:00,10:57:00,308750,9,,
1218618,06:03:00,06:03:00,249206,0,,
1218618,06:26:00,06:28:00,211720,1,,
1218618,06:48:00,06:49:00,23039,2,,
1218618,07:23:00,07:40:00,413280,3,,
1218618,08:12:00,08:13:00,494582,4,,
1218618,08:22:00,08:23:00,61270,5,,
1218618,08:39:00,08:40:00,454813,6,,
1218618,08:49:00,08:51:00,219215,7,,
1218618,09:15:00,09:17:00,441627,8,,
1218618,09:32:00,09:36:00,603491,9,,
1218618,09:56:00,09:58:00,490339,10,,
1218618,10:13:00,10:15:00,402317,11,,
1218618,10:26:00,10:27:00,195251,12,,
1218618,10:47:00,10:47:00,559322,13,,
1220313,17:39:00,17:39:00,71567,0,,
1220313,17:57:00,17:58:00,580923,1,,
1220313,18:23:00,18:25:00,44960,2,,
1220313,18:37:00,18:39:00,1348,3,,
1220313,19:18:00,19:20:00,431423,4,,
1220313,20:11:00,20:13:00,501511,5,,
1220313,20:52:00,20:54:00,18831,6,,
1220313,21:11:00,21:13:00,558062,7,,
1220313,21:29:00,21:30:00,218638,8,,
1220313,21:42:00,21:44:00,402317,9,,
1220313,21:59:00,22:01:00,420721,10,,
1220313,22:21:00,22:21:00,603491,11,,
1233268,08:12:00,08:12:00,200816,0,,
1233268,08:22:00,08:23:00,425870,1,,
1233268,08:29:00,08:30:00,418242,2,,
1233268,08:39:00,08:40:00,156823,3,,
1233268,08:50:00,08:52:00,41535,4,,
1233268,09:08:00,09:15:00,176818,5,,
1233268,09:30:00,09:31:00,230258,6,,
1233268,10:23:00,10:25:00,44960,7,,
1233268,10:37:00,10:39:00,1348,8,,
1233268,11:18:00,11:20:00,431423,9,,
1233268,12:11:00,12:13:00,501511,10,,
1233268,12:55:00,12:57:00,18831,11,,
1233268,13:28:00,13:28:00,559322,12,,
1240361,08:26:00,08:26:00,200816,0,,
1240361,08:36:00,08:37:00,425870,1,,
1240361,08:43:00,08:44:00,418242,2,,
1240361,08:55:00,08:56:00,156823,3,,
1240361,09:10:00,09:11:00,585019,4,,
1240361,09:28:00,09:37:00,176818,5,,
1240361,09:53:00,09:54:00,230258,6,,
1240361,10:23:00,10:25:00,44960,7,,
1240361,10:37:00,10:39:00,1348,8,,
1240361,11:18:00,11:20:00,431423,9,,
1240361,12:32:00,12:34:00,501511,10,,
1240361,13:16:00,13:18:00,18831,11,,
1240361,13:49:00,13:49:00,559322,12,,
1247357,16:35:00,16:35:00,136184,0,,
1247357,17:04:00,17:06:00,387478,1,,
1247357,17:46:00,17:48:00,501511,2,,
1247357,18:39:00,18:42:00,431423,3,,
1247357,19:21:00,19:23:00,255196,4,,
1247357,19:34:00,19:36:00,79451,5,,
1247357,20:34:00,20:37:00,396902,6,,
1247357,20:56:00,21:14:00,176818,7,,
1247357,21:32:00,21:34:00,41535,8,,
1247357,21:43:00,21:45:00,438924,9,,
1247357,22:09:00,22:09:00,605163,10,,
1271483,14:45:00,14:45:00,365578,0,,
1271483,14:53:00,14:55:00,135181,1,,1
1271483,15:22:00,15:30:00,331089,2,1,1
1271483,15:46:00,15:47:00,525557,3,,
1271483,16:21:00,16:38:00,569598,4,,
1271483,16:49:00,16:50:00,94298,5,,
1271483,17:01:00,17:09:00,92456,6,,
1271483,17:26:00,17:28:00,598350,7,,
1271483,17:57:00,18:04:00,249206,8,,
1271483,18:48:00,18:49:00,23039,9,,
1271483,19:23:00,19:40:00,413280,10,,
1271483,20:12:00,20:13:00,494582,11,,
1271483,20:22:00,20:23:00,61270,12,,
1271483,20:39:00,20:40:00,454813,13,,
1271483,20:49:00,20:51:00,219215,14,,
1271483,21:15:00,21:17:00,441627,15,,
1271483,21:32:00,21:36:00,603491,16,,
1271483,21:56:00,21:58:00,490339,17,,
1271483,22:13:00,22:15:00,402317,18,,
1271483,22:26:00,22:27:00,195251,19,,
1271483,22:47:00,22:47:00,479921,20,,
127701,09:09:00,09:09:00,559322,0,,
127701,09:29:00,09:30:00,218638,1,,
127701,09:42:00,09:44:00,402317,2,,
127701,09:59:00,10:01:00,53939,3,,
127701,10:21:00,10:28:00,510390,4,,
127701,10:43:00,10:45:00,441627,5,,
127701,11:07:00,11:09:00,386178,6,,
127701,11:18:00,11:19:00,117857,7,,
127701,11:27:00,11:28:00,611744,8,,
127701,11:37:00,11:38:00,608821,9,,
127701,11:46:00,11:47:00,305972,10,,
127701,12:20:00,12:36:00,413280,11,,
127701,13:08:00,13:10:00,327082,12,,
127701,13:30:00,13:31:00,286927,13,,
127701,13:55:00,14:01:00,249206,14,,
127701,14:27:00,14:29:00,598350,15,,
127701,14:48:00,14:55:00,92456,16,,
127701,15:05:00,15:06:00,94298,17,,
127701,15:19:00,15:31:00,569598,18,,
127701,16:00:00,16:01:00,348912,19,,
127701,16:30:00,16:32:00,46654,20,1,
127701,16:38:00,16:38:00,277996,21,,
1283159,17:12:00,17:12:00,365578,0,,
1283159,17:18:00,17:20:00,135181,1,,1
1283159,17:46:00,17:47:00,525557,2,,
1283159,18:21:00,18:38:00,569598,3,,
1283159,18:42:00,18:43:00,286668,4,,
1283159,18:49:00,18:50:00,94298,5,,
1283159,19:01:00,19:09:00,92456,6,,
1283159,19:25:00,19:27:00,598350,7,,
1283159,19:57:00,20:04:00,249206,8,,
1283159,20:48:00,20:49:00,23039,9,,
1283159,21:22:00,21:22:00,413280,10,,
1299668,13:11:00,13:11:00,559322,0,,
1299668,13:29:00,13:30:00,218638,1,,
1299668,13:42:00,13:44:00,402317,2,,
1299668,13:59:00,14:01:00,53939,3,,
1299668,14:21:00,14:28:00,603491,4,,
1299668,14:43:00,14:45:00,441627,5,,
1299668,15:07:00,15:09:00,386178,6,,
1299668,15:18:00,15:19:00,117857,7,,
1299668,15:27:00,15:28:00,611744,8,,
1299668,15:37:00,15:38:00,608821,9,,
1299668,15:46:00,15:47:00,305972,10,,
1299668,16:20:00,16:36:00,413280,11,,
1299668,17:08:00,17:10:00,327082,12,,
1299668,17:30:00,17:31:00,286927,13,,
1299668,17:55:00,18:01:00,249206,14,,
1299668,18:28:00,18:30:00,598350,15,,
1299668,18:48:00,18:55:00,92456,16,,
1299668,19:05:00,19:06:00,94298,17,,
1299668,19:18:00,19:31:00,569598,18,,
1299668,20:00:00,20:01:00,348912,19,,
1299668,20:30:00,20:32:00,46654,20,1,
1299668,20:39:00,20:39:00,277996,21,,
1377345,17:36:00,17:36:00,176818,0,,
1377345,18:22:00,18:24:00,44960,1,,
1377345,18:36:00,18:38:00,1348,2,,
1377345,19:17:00,19:19:00,431423,3,,
1377345,20:31:00,20:33:00,501511,4,,
1377345,21:31:00,21:33:00,558062,5,,
1377345,21:54:00,21:56:00,230362,6,,
1377345,22:09:00,22:11:00,232266,7,,
1377345,22:21:00,22:23:00,505770,8,,
1377345,22:56:00,22:56:00,105200,9,,
1377634,18:45:00,18:45:00,365578,0,,
1377634,18:50:00,18:52:00,135181,1,,1
1377634,19:46:00,19:47:00,525557,2,,
1377634,20:21:00,20:38:00,569598,3,,
1377634,20:49:00,20:50:00,94298,4,,
1377634,21:01:00,21:03:00,92456,5,,
1377634,21:19:00,21:21:00,598350,6,,
1377634,21:56:00,22:04:00,249206,7,,
1377634,22:49:00,22:50:00,23039,8,,
1377634,23:26:00,23:26:00,413280,9,,
1381586,17:37:00,17:37:00,176818,0,,
1381586,18:23:00,18:25:00,44960,1,,
1381586,18:37:00,18:39:00,1348,2,,
1381586,19:18:00,19:20:00,431423,3,,
1381586,20:11:00,20:13:00,501511,4,,
1381586,20:52:00,20:54:00,18831,5,,
1381586,21:11:00,21:13:00,558062,6,,
1381586,21:32:00,21:34:00,230362,7,,
1381586,21:46:00,21:48:00,232266,8,,
1381586,22:06:00,22:11:00,33019,9,,
1381586,22:33:00,22:33:00,105200,10,,
1386054,08:45:00,08:45:00,365578,0,,
1386054,08:50:00,08:52:00,135181,1,,1
1386054,09:46:00,09:47:00,525557,2,,
1386054,10:21:00,10:38:00,569598,3,,
1386054,10:49:00,10:50:00,94298,4,,
1386054,11:01:00,11:09:00,92456,5,,
1386054,11:25:00,11:27:00,598350,6,,
1386054,11:57:00,12:04:00,249206,7,,
1386054,12:48:00,12:49:00,23039,8,,
1386054,13:23:00,13:40:00,413280,9,,
1386054,14:12:00,14:13:00,494582,10,,
1386054,14:22:00,14:23:00,61270,11,,
1386054,14:39:00,14:40:00,454813,12,,
1386054,14:49:00,14:51:00,219215,13,,
1386054,15:15:00,15:17:00,441627,14,,
1386054,15:32:00,15:36:00,603491,15,,
1386054,15:56:00,15:58:00,490339,16,,
1386054,16:13:00,16:15:00,402317,17,,
1386054,16:26:00,16:27:00,195251,18,,
1386054,16:47:00,16:47:00,559322,19,,
138837,17:37:00,17:37:00,176818,0,,
138837,18:23:00,18:25:00,44960,1,,
138837,18:37:00,18:39:00,1348,2,,
138837,19:18:00,19:20:00,431423,3,,
138837,20:32:00,20:34:00,501511,4,,
138837,21:13:00,21:15:00,18831,5,,
138837,21:32:00,21:34:00,558062,6,,
138837,21:53:00,21:55:00,230362,7,,
138837,22:06:00,22:08:00,232266,8,,
138837,22:19:00,22:21:00,505770,9,,
138837,22:54:00,22:54:00,105200,10,,
1391118,17:11:00,17:11:00,559322,0,,
1391118,17:29:00,17:30:00,218638,1,,
1391118,17:42:00,17:44:00,402317,2,,
1391118,17:59:00,18:01:00,53939,3,,
1391118,18:21:00,18:28:00,603491,4,,
1391118,18:43:00,18:45:00,441627,5,,
1391118,19:07:00,19:09:00,386178,6,,
1391118,19:18:00,19:19:00,117857,7,,
1391118,19:27:00,19:28:00,611744,8,,
1391118,19:38:00,19:39:00,608821,9,,
1391118,19:47:00,19:48:00,305972,10,,
1391118,20:20:00,20:36:00,413280,11,,
1391118,21:08:00,21:10:00,327082,12,,
1391118,21:54:00,22:01:00,249206,13,,
1391118,22:27:00,22:29:00,598350,14,,
1391118,22:47:00,22:55:00,92456,15,,
1391118,23:05:00,23:06:00,94298,16,,
1391118,23:18:00,23:18:00,569598,17,,
1392753,11:11:00,11:11:00,559322,0,,
1392753,11:29:00,11:30:00,218638,1,,
1392753,11:42:00,11:44:00,402317,2,,
1392753,11:59:00,12:01:00,53939,3,,
1392753,12:21:00,12:28:00,603491,4,,
1392753,12:43:00,12:45:00,441627,5,,
1392753,13:07:00,13:09:00,386178,6,,
1392753,13:18:00,13:19:00,117857,7,,
1392753,13:27:00,13:28:00,611744,8,,
1392753,13:37:00,13:38:00,608821,9,,
1392753,13:47:00,13:48:00,305972,10,,
1392753,14:18:00,14:36:00,413280,11,,
1392753,15:09:00,15:11:00,327082,12,,
1392753,15:30:00,15:31:00,286927,13,,
1392753,15:55:00,16:01:00,249206,14,,
1392753,16:28:00,16:30:00,598350,15,,
1392753,16:48:00,16:55:00,92456,16,,
1392753,17:05:00,17:06:00,94298,17,,
1392753,17:18:00,17:31:00,569598,18,,
1392753,18:00:00,18:01:00,348912,19,,
1392753,18:43:00,18:48:00,145961,20,1,
1392753,18:53:00,18:53:00,277996,21,,
139430,17:39:00,17:39:00,71567,0,,
139430,17:57:00,17:58:00,580923,1,,
139430,18:23:00,18:25:00,44960,2,,
139430,18:37:00,18:39:00,1348,3,,
139430,19:18:00,19:20:00,431423,4,,
139430,20:11:00,20:13:00,501511,5,,
139430,20:52:00,20:54:00,18831,6,,
139430,21:41:00,21:43:00,230362,7,,
139430,21:54:00,21:56:00,232266,8,,
139430,22:07:00,22:10:00,505770,9,,
139430,22:49:00,22:49:00,105200,10,,
1406282,07:11:00,07:11:00,365578,0,,
1406282,07:17:00,07:19:00,135181,1,,
1406282,07:46:00,07:47:00,525557,2,,
1406282,08:21:00,08:38:00,569598,3,,
1406282,08:49:00,08:50:00,94298,4,,
1406282,09:01:00,09:09:00,92456,5,,
1406282,09:25:00,09:27:00,598350,6,,
1406282,09:57:00,10:04:00,249206,7,,
1406282,10:28:00,10:29:00,211720,8,,
1406282,10:48:00,10:49:00,23039,9,,
1406282,11:23:00,11:40:00,413280,10,,
1406282,12:12:00,12:13:00,494582,11,,
1406282,12:22:00,12:23:00,61270,12,,
1406282,12:39:00,12:40:00,454813,13,,
1406282,12:49:00,12:51:00,219215,14,,
1406282,13:15:00,13:17:00,441627,15,,
1406282,13:32:00,13:36:00,603491,16,,
1406282,13:56:00,13:58:00,490339,17,,
1406282,14:13:00,14:15:00,402317,18,,
1406282,14:26:00,14:27:00,195251,19,,
1406282,14:47:00,14:47:00,559322,20,,
1414726,11:11:00,11:11:00,559322,0,,
1414726,11:29:00,11:30:00,218638,1,,
1414726,11:42:00,11:44:00,402317,2,,
1414726,11:59:00,12:01:00,53939,3,,
1414726,12:21:00,12:28:00,603491,4,,
1414726,12:43:00,12:45:00,441627,5,,
1414726,13:07:00,13:09:00,386178,6,,
1414726,13:18:00,13:19:00,117857,7,,
1414726,13:27:00,13:28:00,611744,8,,
1414726,13:37:00,13:38:00,608821,9,,
1414726,13:47:00,13:48:00,305972,10,,
1414726,14:18:00,14:36:00,413280,11,,
1414726,15:09:00,15:11:00,327082,12,,
1414726,15:54:00,16:01:00,249206,13,,
1414726,16:28:00,16:30:00,598350,14,,
1414726,16:48:00,16:55:00,92456,15,,
1414726,17:05:00,17:06:00,94298,16,,
1414726,17:18:00,17:31:00,569598,17,,
1414726,18:00:00,18:01:00,348912,18,,
1414726,18:44:00,18:49:00,145961,19,1,
1414726,18:57:00,18:57:00,277996,20,,
1428566,10:45:00,10:45:00,365578,0,,
1428566,10:50:00,10:52:00,135181,1,,1
1428566,11:46:00,11:47:00,525557,2,,
1428566,12:21:00,12:38:00,569598,3,,
1428566,12:49:00,12:50:00,94298,4,,
1428566,13:01:00,13:09:00,92456,5,,
1428566,13:25:00,13:27:00,598350,6,,
1428566,13:57:00,14:04:00,249206,7,,
1428566,14:28:00,14:29:00,211720,8,,
1428566,14:48:00,14:49:00,23039,9,,
1428566,15:23:00,15:40:00,413280,10,,
1428566,16:12:00,16:13:00,494582,11,,
1428566,16:22:00,16:23:00,61270,12,,
1428566,16:39:00,16:40:00,454813,13,,
1428566,16:49:00,16:51:00,219215,14,,
1428566,17:15:00,17:17:00,441627,15,,
1428566,17:32:00,17:36:00,603491,16,,
1428566,17:56:00,17:58:00,490339,17,,
1428566,18:13:00,18:15:00,402317,18,,
1428566,18:26:00,18:27:00,195251,19,,
1428566,18:47:00,18:47:00,200462,20,,
1434597,15:11:00,15:11:00,365578,0,,
1434597,15:17:00,15:19:00,135181,1,,1
1434597,15:46:00,15:47:00,525557,2,,
1434597,16:21:00,16:38:00,569598,3,,
1434597,16:49:00,16:50:00,94298,4,,
